   1.0000000     -6.66666726271311442057291666666666827E-0002
   1001.0000     -9.98757014730777286543486522381040273E-0004
   2001.0000     -4.99693569271100906881462307756977219E-0004
   3001.0000     -3.33200431913869097750261362950007104E-0004
   4001.0000     -2.49927844994652832896955205605164305E-0004
   5001.0000     -1.99955964503580491606960977797190864E-0004
   6001.0000     -1.66637906806655094270126392074738523E-0004
   7001.0000     -1.42837594057957667268404754060153759E-0004
   8001.0000     -1.24986429685688558292724522942757561E-0004
   9001.0000     -1.11101639703017934916988884957953182E-0004
   10001.000     -9.99934605571452273133267064673987225E-0005
   11001.000     -9.09047208130638425782654569989231637E-0005
   12001.000     -8.33306132181386583988945142283956061E-0005
   13001.000     -7.69216408902248067166263982448107434E-0005
   14001.000     -7.14281542818190943591674514200718259E-0005
   15001.000     -6.66670715093164071654190007577453410E-0005
   16001.000     -6.25010775835681377698921761736100707E-0005
   17001.000     -5.88251645485401759795799620535428915E-0005
   18001.000     -5.55576579287768528925706772058523938E-0005
   19001.000     -5.26340767438252502165219309629374374E-0005
   20001.000     -5.00028354031829213298407072980312810E-0005
   21001.000     -4.76221735581483349113126857493522448E-0005
   22001.000     -4.54579232192187632169744589685317599E-0005
   23001.000     -4.34818583329383714638541420100872731E-0005
   24001.000     -4.16704569430402390598845239314015548E-0005
   25001.000     -4.00039604180574134053322811629899414E-0005
   26001.000     -3.84656497698149869011501395036578086E-0005
   27001.000     -3.70412827825884056735328511690434612E-0005
   28001.000     -3.57186517520565708671562011145700145E-0005
   29001.000     -3.44872327225957476919526631399857186E-0005
   30001.000     -3.33379048741911648012129974173585669E-0005
   31001.000     -3.22627242193688908901312954210571423E-0005
   32001.000     -3.12547397302952137505570002013520298E-0005
   33001.000     -3.03078428960459447439465195376535766E-0005
   34001.000     -2.94166438276166904451850601259893838E-0005
   35001.000     -2.85763686013155582927708743365522941E-0005
   36001.000     -2.77827737109962398282406178184095755E-0005
   37001.000     -2.70320743924332029352725224150782151E-0005
   38001.000     -2.63208842645284673454226401542087666E-0005
   39001.000     -2.56461642561888961019723223464835750E-0005
   40001.000     -2.50051791939324520940216829969063501E-0005
   41001.000     -2.43954607423339665654824450748903213E-0005
   42001.000     -2.38147756385353514532984868346856846E-0005
   43001.000     -2.32610983590208682403286028005231495E-0005
   44001.000     -2.27325875135444114965240921844839153E-0005
   45001.000     -2.22275653864457123109757005632075424E-0005
   46001.000     -2.17445001464179907702639523697593743E-0005
   47001.000     -2.12819903273086897938828004582504947E-0005
   48001.000     -2.08387512487695920638353125264854368E-0005
   49001.000     -2.04136030996420500843288061741779448E-0005
   50001.000     -2.00054604513002339669171096884164539E-0005
   51001.000     -1.96133230046884606231770572123535392E-0005
   52001.000     -1.92362674049823938459627823915075901E-0005
   53001.000     -1.88734399828705150484246302842733477E-0005
   54001.000     -1.85240503023412030603851648246548395E-0005
   55001.000     -1.81873654123315877532486303658256168E-0005
   56001.000     -1.78627047142574199396049904711448019E-0005
   57001.000     -1.75494353697911056584943549708460422E-0005
   58001.000     -1.72469681836869455956706896091207054E-0005
   59001.000     -1.69547539052932410893129394046353412E-0005
   60001.000     -1.66722798999054833988477305387863557E-0005
   61001.000     -1.63990671475207159950702512527840733E-0005
   62001.000     -1.61346675320291666588301178538592456E-0005
   63001.000     -1.58786613885729820101255803885358329E-0005
   64001.000     -1.56306552808355892159755092415980369E-0005
   65001.000     -1.53902799835004012766630952162688581E-0005
   66001.000     -1.51571886481188931470740005031587073E-0005
   67001.000     -1.49310551332262331698461798444877857E-0005
   68001.000     -1.47115724817969440894766202275713457E-0005
   69001.000     -1.44984515310933252374956009496572589E-0005
   70001.000     -1.42914196416675962169036087473261780E-0005
   71001.000     -1.40902195337704189277315163692716103E-0005
   72001.000     -1.38946082207236924626932178037808599E-0005
   73001.000     -1.37043560299598361300251520156999019E-0005
   74001.000     -1.35192457034349247973685115860758507E-0005
   75001.000     -1.33390715700075738254792579262310125E-0005
   76001.000     -1.31636387831552583207174637542575305E-0005
   77001.000     -1.29927626180883963863979114412211936E-0005
   78001.000     -1.28262678229317132449482667253477419E-0005
   79001.000     -1.26639880191821903204626585163650075E-0005
   80001.000     -1.25057651471319654758686445539457174E-0005
   81001.000     -1.23514489523703844023667169280139263E-0005
   82001.000     -1.22008965098584998183301125232196537E-0005
   83001.000     -1.20539717824073055468471089230755274E-0005
   84001.000     -1.19105452106927702336134650795278152E-0005
   85001.000     -1.17704933322105606972162194287737515E-0005
   86001.000     -1.16336984268149330205617052836090329E-0005
   87001.000     -1.15000481867028660938950128689946358E-0005
   88001.000     -1.13694354088989573110778883799842780E-0005
   89001.000     -1.12417577084713824115724995393959376E-0005
